id,client_id,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category,rating_ssl,rating_review_avg_score_total,rating_price,rating_order_cancellation,rating_shipment_delay
2022-06-07,26652,99513,1969,87,13150,0.66,78338,8,0,6,0,16216,17619,10028.815,67.75510986203372,100.0,4.694444,1.07,0.0,0.0
2022-06-08,26652,99450,2157,95,13048,0.72,31760,4,3,1,0,16227,17645,10000.665,70.9453781512605,100.0,4.333333,1.07,0.0,0.0
2022-06-09,26652,100736,1804,105,13052,0.8,83709,8,0,1,0,16217,17600,10026.575,70.17715246758414,100.0,4.333333,1.08,0.0,0.0
2022-06-10,26652,97534,1813,89,13018,0.68,44350,5,0,7,0,15337,17558,10023.61,60.5957498870652,100.0,4.333333,1.07,0.0,0.0
2022-06-11,26652,94895,1567,77,13104,0.58,68740,6,0,4,0,14075,17121,9741.01,81.75849406671563,100.0,4.333333,1.04,0.0,0.0
2022-06-12,26652,96248,1713,91,13452,0.67,23078,4,1,4,0,14333,17564,10025.15,73.5848411779225,100.0,4.3518515,1.04,0.0,0.0
2022-06-13,26652,96348,1835,115,14116,0.81,33070,3,0,1,0,14470,17475,10037.54,76.18328479025608,100.0,4.333333,1.04,0.0,0.0
2022-06-14,26652,98256,1581,76,13966,0.54,40150,7,0,13,0,14652,17685,10048.345,79.53694735485297,100.0,4.3518515,1.04,0.0,0.0
2022-06-15,26652,97852,1757,87,14567,0.59,15080,2,0,5,0,14547,18087,10060.14,82.42973655854048,100.0,4.3703704,1.12,0.0,0.0
2022-06-16,26652,98918,2301,127,14230,0.89,68055,7,0,6,0,14057,17835,9943.335,74.82856935577482,100.0,4.3703704,0.99,0.0,0.0
2022-06-17,26652,98271,2325,209,13951,1.49,40660,4,4,7,0,14348,17722,10028.36,77.53937377043152,100.0,4.333333,0.98,0.0,0.0
2022-06-18,26652,100636,2161,166,14108,1.17,87910,9,1,6,1,14430,17766,10038.29,82.86180908978065,100.0,4.333333,0.99,0.0,0.0
2022-06-19,26652,106472,3043,262,15329,1.7,164236,22,1,2,0,14310,17925,10039.96,100.61372275417408,100.0,4.3939395,1.01,0.0,0.0
2022-06-20,26652,103963,2859,240,15683,1.53,86189,12,1,7,0,14303,17946,10041.01,90.7195564649198,100.0,4.383333,1.01,0.0,0.0
2022-06-21,26652,122296,2897,202,16208,1.24,161018,20,0,3,0,25390,29457,15025.9133,81.52060174785142,100.0,4.4848485,1.0,0.0,0.0
2022-06-22,26652,115214,2829,188,16600,1.13,140637,15,1,4,1,24843,30171,14673.0593,76.95069904341428,100.0,4.383333,1.0,0.0,0.0
2022-06-23,26652,102585,2546,173,15860,1.09,114956,14,0,12,0,18364,23029,11966.168,82.85474325500435,100.0,4.4333334,1.0,0.0,0.0
2022-06-24,26652,92807,2037,124,14792,0.83,61720,8,1,6,0,14221,18163,10048.205,81.5997531007079,100.0,4.4848485,1.0,0.0,0.0
2022-06-25,26652,91580,2285,160,14372,1.11,102924,16,0,12,1,14123,18302,10025.995,82.40160937772018,100.0,4.466666,1.01,0.0,0.0
2022-06-26,26652,93238,2057,184,15117,1.21,69910,9,1,14,0,13927,18439,10051.2928,83.98063829787235,100.0,4.4848485,1.01,0.0,0.0
2022-06-27,26652,100239,2172,162,15615,1.03,110560,13,1,20,1,11487,14350,8047.397,81.2493739077167,100.0,4.4696965,1.01,0.0,0.0
2022-06-28,26652,104755,2084,151,15871,0.95,114648,17,2,7,1,11633,14300,8047.6909,91.7312997761699,100.0,4.469697,1.02,0.0,0.0
2022-06-29,26652,103448,2285,153,15212,1.0,115370,13,1,17,1,11486,14062,8025.392,76.02624232272474,100.0,4.486111,1.02,0.0,0.0
2022-06-30,26652,103573,2350,161,15013,1.07,106480,12,3,15,0,11585,14672,8041.5857,96.3769979758498,100.0,4.451389,1.02,0.0,0.0
2022-07-01,26652,5732,120,16,923,1.73,6090,1,0,0,0,610,817,434.466,63.30440212300968,100.0,4.4935894,1.02,0.016942735308865,0.0
2022-06-02,142461,4014,387,44,1865,2.35,15840,6,0,11,0,0,0,0.0,197.88697850821745,0.0,4.8653717,0.0,0.0,0.0
2022-06-03,142461,4139,415,31,1716,1.8,36830,5,0,11,0,0,0,0.0,123.58042470100074,0.0,4.8776107,0.0,0.0,0.0
2022-06-04,142461,3551,319,30,1673,1.79,14400,4,0,11,0,0,0,0.0,123.87077363896849,0.0,4.877835,0.0,0.0,0.0
2022-06-05,142461,4111,417,38,1970,1.92,8645,3,1,2,0,0,0,0.0,140.7814667988107,0.0,4.877835,0.0,0.0,0.0
2022-06-06,142461,5077,484,63,2023,3.11,29480,7,0,8,0,0,0,0.0,114.21610845295056,0.0,4.877835,0.0,0.0,0.0
2022-06-07,142461,5814,550,51,2207,2.31,9000,2,0,5,0,0,0,0.0,101.0544821583986,0.0,4.877835,0.0,0.0,0.0
2022-06-08,142461,5419,472,39,2303,1.69,15300,4,0,5,0,0,0,0.0,111.7570093457944,0.0,4.877835,0.0,0.0,0.0
2022-06-09,142461,4779,389,42,1993,2.1,21000,4,0,7,0,0,0,0.0,102.10794254330376,0.0,4.877835,0.0,0.0,0.0
2022-06-10,142461,3927,408,39,1863,2.09,18680,6,0,7,0,0,0,0.0,122.77886346104395,0.0,4.8880153,0.0,0.0,0.0
2022-06-11,142461,4746,366,35,1842,1.9,25000,7,0,3,0,0,0,0.0,139.95797962648558,0.0,4.8880153,0.0,0.0,0.0
2022-06-12,142461,5064,445,38,1996,1.9,18780,5,0,5,0,0,0,0.0,161.5842157842158,0.0,4.8966293,0.0,0.0,0.0
2022-06-13,142461,5973,513,40,2319,1.72,5700,2,2,1,0,0,0,0.0,130.1387996618766,0.0,4.8880153,0.0,0.0,0.0
2022-06-14,142461,5412,506,56,2385,2.34,25080,7,0,2,0,0,0,0.0,130.97592834484047,0.0,4.8966293,0.0,0.0,0.0
2022-06-15,142461,6672,539,65,2529,2.57,6900,2,0,2,1,0,0,0.0,142.20444915254237,0.0,4.8966293,0.0,0.0,0.0
2022-06-16,142461,5876,552,60,2198,2.72,31626,9,0,5,0,0,0,0.0,138.34940374787053,0.0,4.8966293,0.0,0.0,0.0
2022-06-17,142461,4933,434,44,1923,2.28,31500,7,0,11,0,0,0,0.0,102.76551724137931,0.0,4.8966293,0.0,0.0,0.0
2022-06-18,142461,5609,442,57,1864,3.05,5200,3,0,4,0,0,0,0.0,219.82881113887896,0.0,4.8966293,0.0,0.0,0.0
2022-06-19,142461,6398,507,58,2211,2.62,15100,4,1,3,0,0,0,0.0,105.76277029144468,0.0,4.8966293,0.9,0.0,0.0
2022-06-20,142461,6386,578,81,2267,3.57,30240,11,0,8,0,0,0,0.0,90.04939626783754,0.0,4.9083433,0.93,0.0,0.0
2022-06-21,142461,6327,653,63,2350,2.68,19580,5,0,2,0,0,0,0.0,135.91558441558442,0.0,4.9083433,0.9,0.0,0.0
2022-06-22,142461,6951,708,60,2254,2.66,35362,11,0,1,1,204,215,29.993,116.5335510688836,0.0,4.908343,0.92,0.0,0.0
2022-06-23,142461,11821,657,53,3087,1.71,36950,9,0,3,0,3286,3395,432.729,79.12976651413821,0.0,4.9083433,0.94,0.0,0.0
2022-06-24,142461,10775,548,43,2857,1.5,13100,5,0,7,0,2949,3031,381.194,106.0303573715896,0.0,4.914072,0.93,0.0,0.0
2022-06-25,142461,9534,369,54,2453,2.2,690,1,0,7,1,2600,2659,337.3926,83.27730486221324,0.0,4.9154606,0.94,0.0,0.0
2022-06-26,142461,12511,492,57,3127,1.82,14900,4,0,4,0,3976,4040,502.2711,75.1406286652592,0.0,4.9154606,0.95,0.0,0.0
2022-06-27,142461,14348,564,79,3456,2.28,37130,14,0,12,0,3816,3911,501.9637,96.50826053930878,0.0,4.9154606,0.96,0.0,0.0
2022-06-28,142461,14588,653,90,3679,2.44,50360,17,2,2,0,3974,4053,501.4321,97.30499528746464,0.0,4.8910217,0.96,0.0,0.0
2022-06-29,142461,13992,639,81,3663,2.21,24300,8,2,9,0,3860,3946,501.6864,77.26993865030674,0.0,4.8910217,0.98,0.0,0.0
2022-06-30,142461,14644,708,88,3503,2.51,23950,8,0,8,0,3742,3818,499.4649,81.55032198712051,0.0,4.9154606,0.98,0.0,0.0
2022-07-01,142461,365,19,0,174,0.0,0,0,0,0,0,0,0,0.0,132.78212290502793,0.0,4.9154606,0.98,0.0,0.0
2022-07-02,26652,90302,1739,131,12416,1.05,34860,4,1,11,0,7851,10345,5802.5945,77.68667224455646,100.0,4.480769,1.02,0.0171552991224006,0.0
2022-07-03,26652,102883,2104,153,14456,1.05,82490,10,1,8,0,8425,10745,6114.379,72.41595614019474,100.0,4.4551287,1.02,0.0151172861406181,0.0
2022-07-04,26652,101256,1853,102,14459,0.7,54430,7,2,9,0,8454,10554,6077.9977,92.91831395348837,100.0,4.4551287,1.02,0.0165918197604421,0.0
2022-07-05,26652,96191,1805,129,14446,0.89,55720,8,0,12,0,8689,10663,5962.01,91.67407337367624,100.0,4.4940476,1.02,0.0280920598453671,0.0
2022-07-06,26652,91619,1754,91,13914,0.65,61730,7,0,12,0,8355,10701,5960.2469,84.3047413534736,100.0,4.547619,1.02,0.0304946916647842,0.0
2022-07-07,26652,88719,1687,101,13100,0.77,62575,9,2,17,0,8613,10769,5964.4829,96.571715597835,100.0,4.4722223,1.02,0.0335084223872486,0.0
2022-07-08,26652,91649,1852,107,13307,0.8,89760,9,0,3,0,9979,12736,7018.743,84.81308706290946,100.0,4.5416665,1.02,0.0154617896606883,0.0
2022-07-09,26652,89916,2245,174,13496,1.28,41920,8,0,5,0,9466,12671,7027.459,83.72560239174769,100.0,4.5320516,1.02,0.0168229658547931,0.0
2022-07-10,26652,91161,2293,220,14031,1.56,73130,7,2,8,0,9594,12719,7026.313,91.40107695320148,100.0,4.5654764,1.02,0.0192641507701068,0.0
2022-07-11,26652,94348,2196,112,15517,0.72,160320,18,1,6,0,9689,12842,7009.061,85.98349005673452,100.0,4.5384617,1.0,0.0189568533882833,0.0
2022-07-12,26652,94198,2452,118,15416,0.76,69820,8,0,6,1,9816,13116,7021.312,87.20702381414864,100.0,4.5347986,1.01,0.0,0.0
2022-07-13,26652,93151,2051,107,15051,0.71,92590,10,0,11,0,9752,12822,6974.981,78.41757081132981,100.0,4.571429,1.01,0.0,0.0
2022-07-14,26652,89849,2048,127,14198,0.89,72710,8,0,12,1,9914,12527,7021.924,98.33679934696416,100.0,4.5307693,1.01,0.0,0.0
2022-07-15,26652,87287,2665,156,15158,1.02,194151,21,2,15,0,8103,10507,5747.774,100.57787118444962,100.0,4.57517,1.0,0.0,0.0
2022-07-16,26652,79372,2482,158,14813,1.06,89600,10,0,6,2,6381,8589,4666.177,84.95140006437077,100.0,4.570625,1.0,0.0,0.0
2022-07-17,26652,92338,2620,195,15971,1.22,91560,12,2,5,0,8188,10569,5782.307,102.9753073857373,100.0,4.573438,1.0,0.0,0.0
2022-07-18,26652,95410,2474,123,15606,0.78,93970,12,1,12,0,9844,12510,7026.469,115.363213978186,100.0,4.57398,1.01,0.0,0.0
2022-07-19,26652,93524,2542,149,15476,0.96,51699,6,1,6,0,9863,12513,7026.474,111.32929638160338,100.0,4.5817637,1.01,0.0,0.0
2022-07-20,26652,95275,2549,177,16179,1.09,106708,12,1,12,0,9766,12662,7009.204,127.38111343748322,100.0,4.5877156,1.01,0.0,0.0
2022-07-21,26652,95703,2417,182,15657,1.16,123012,17,1,15,0,10008,12430,7022.768,111.38904754207304,100.0,4.5877156,1.01,0.0,0.0
2022-07-22,26652,96631,2453,173,15622,1.1,100827,13,0,13,0,10088,12904,7246.681,94.94921938306952,100.0,4.6188183,1.02,0.0,0.0
2022-07-23,26652,93071,2254,164,15604,1.05,24978,4,2,7,0,9775,12826,7024.035,90.93844523101968,100.0,4.6152015,1.03,0.0,0.0
2022-07-24,26652,94538,2569,168,15256,1.1,21070,3,0,3,0,9696,12591,7023.5408,108.93185949578596,100.0,4.645475,1.02,0.0,0.0
2022-07-25,26652,92286,2180,122,14298,0.85,61640,6,0,12,0,9828,12797,7017.987,108.4319669959502,100.0,4.6076922,1.02,0.0,0.0
2022-07-26,26652,95057,2561,128,15518,0.82,92189,12,0,13,1,10548,13548,7069.9169,103.02141674399984,100.0,4.6489415,1.02,0.0,0.0
2022-07-27,26652,94371,2760,207,18232,1.13,182339,22,1,7,1,9550,16343,7068.6762,103.6936719430729,100.0,4.6397758,1.03,0.0,0.0
2022-07-28,26652,93305,2980,158,17341,0.91,68510,9,0,10,0,10807,17352,6832.8575,109.003764826288,100.0,4.653616,1.03,0.0,0.0
2022-07-29,26652,94958,4259,211,18122,1.16,89370,10,1,9,0,11376,19266,7052.0937,108.42936369479386,100.0,4.658862,1.02,0.0133333333333333,0.0
2022-07-30,26652,97147,4505,191,18609,1.02,99690,11,1,13,1,11909,21093,7010.8476,116.05701699852573,100.0,4.658245,1.02,0.0149253731343283,0.0
2022-07-31,26652,97828,4073,191,18844,1.01,89100,10,0,2,1,11698,21259,7031.0325,117.92460638934874,100.0,4.6817236,1.01,0.0158730158730158,0.0
2022-08-01,26652,99711,4800,195,19947,0.97,92970,13,0,29,0,11246,20813,7039.6942,125.37171710325664,100.0,4.6767635,1.02,0.0142857142857142,0.0
2022-07-02,142461,12046,496,62,2888,2.14,36440,7,0,4,0,3644,3732,466.3234,66.4454153698827,0.0,4.9154606,0.99,0.0,0.0
2022-07-03,142461,13381,526,67,3299,2.03,29100,8,1,7,0,3892,3983,502.57,84.35888464800678,0.0,4.9154606,0.99,0.0,0.0
2022-07-04,142461,14485,714,105,3549,2.95,50818,18,0,12,0,3882,3992,498.6874,83.13955699210952,0.0,4.9154606,0.99,0.0,0.0
2022-07-05,142461,13585,693,108,3566,3.02,29490,8,1,5,0,3780,3889,485.6842,70.95231258332478,0.0,4.9154606,0.99,0.0,0.0
2022-07-06,142461,13773,626,86,3446,2.49,36630,7,0,5,1,3852,3938,489.9822,68.7539145368219,0.0,4.9154606,0.99,0.0,0.0
2022-07-07,142461,13587,560,58,3593,1.61,23890,7,0,10,0,3838,3932,489.3198,76.66213833869128,91.5,4.9154606,0.99,0.0,0.0
2022-07-08,142461,12806,500,53,3280,1.61,20270,9,0,10,2,3936,4030,501.6994,63.38696537678208,91.5,4.9154606,0.99,0.0,0.0
2022-07-09,142461,12162,498,40,3220,1.24,49090,12,0,9,1,3928,3995,501.0542,64.0219378427788,91.5,4.9204335,0.99,0.0,0.0
2022-07-10,142461,14166,663,86,3426,2.51,21090,7,0,11,1,4014,4116,502.3957,68.4296450113715,91.5,4.9204335,0.99,0.0,0.0
2022-07-11,142461,18418,836,85,4274,1.98,52830,14,0,13,0,5896,6033,748.8627,75.7080660679923,91.5,4.9204335,0.99,0.0,0.0
2022-07-12,142461,18035,677,70,4282,1.63,54730,11,0,5,1,5874,6017,753.2509,75.44974460372384,91.5,4.9204335,0.99,0.0,0.0
2022-07-13,142461,18625,755,55,4212,1.3,29520,10,0,7,0,5965,6134,748.8908,60.15120139108441,91.5,4.9204335,0.99,0.0,0.0
2022-07-14,142461,14387,696,75,3809,1.96,29250,8,0,10,0,4297,4426,569.5364,70.25490584737364,91.5,4.9204335,0.99,0.0,0.0
2022-07-15,142461,16459,609,89,3896,2.28,50050,12,1,3,0,5080,5220,647.0642,57.97512962474734,91.5,4.9204335,0.0,0.0,0.0
2022-07-16,142461,15140,620,56,3799,1.47,44240,13,1,11,0,4017,4102,495.2126,57.39872336599838,91.5,4.9204335,0.0,0.0,0.0
2022-07-17,142461,17558,706,75,4102,1.82,34330,9,0,10,0,4989,5102,623.2544,77.61031108282282,91.5,4.9204335,0.0,0.0,0.0
2022-07-18,142461,18078,711,92,4228,2.17,64400,14,0,21,1,5945,6111,751.5262,58.83235803181406,91.5,4.9204335,0.0,0.0,0.0
2022-07-19,142461,17957,730,74,4294,1.72,16945,6,0,9,0,5892,6035,753.9766,82.08421052631579,91.5,4.9161553,0.0,0.0,0.0
2022-07-20,142461,17804,656,75,4257,1.76,36860,14,0,7,0,5810,6000,752.5253,82.14032016008004,91.5,4.920813,0.0,0.0,0.0
2022-07-21,142461,17350,915,75,4022,1.86,55881,18,0,9,0,5639,5826,751.1288,64.56929382631714,91.5,4.9208136,0.0,0.0,0.0
2022-07-22,142461,17890,740,70,3921,1.78,41970,12,1,13,0,5732,5939,773.2306,54.5814278664254,91.5,4.9175863,0.0,0.0,0.0
2022-07-23,142461,16583,598,49,3821,1.28,8493,2,0,10,0,5611,5806,751.9206,78.20935107546482,91.5,4.9215107,0.0,0.0,0.0
2022-07-24,142461,18821,656,79,4176,1.89,18480,6,0,11,0,5655,5811,751.303,92.19200972201124,91.5,4.9250784,0.0,0.0,0.0
2022-07-25,142461,17373,862,85,4268,1.99,27331,10,0,10,0,5686,5860,750.7759,67.16899118678874,91.5,4.925079,0.0,0.0,0.0
2022-07-26,142461,16478,694,80,4181,1.91,41210,12,0,11,0,4784,5354,750.8246,69.66153583034034,91.5,4.936021,0.0,0.0,0.0
2022-07-27,142461,14790,633,57,3750,1.52,33430,10,0,3,0,3691,4474,753.6094,106.67213262456076,91.5,4.9235454,0.0,0.0,0.0
2022-07-28,142461,14836,692,77,3742,2.05,36210,8,0,15,0,3760,4168,699.5403,126.14346334416756,91.5,4.9238763,0.0,0.0,0.0
2022-07-29,142461,15735,747,91,3389,2.68,56080,17,0,18,0,4185,4569,752.2596,129.0353246753247,91.5,4.9238763,0.0,0.0,0.0
2022-07-30,142461,15547,634,68,3295,2.06,17350,6,0,11,0,4304,4695,751.1405,124.11367072845326,91.5,4.921057,0.0,0.0,0.0
2022-07-31,142461,16564,615,93,3783,2.45,25090,8,0,10,0,4497,4852,756.4861,114.7963039695036,91.5,4.9265013,0.0,0.0,0.0
2022-08-01,142461,17760,981,77,4251,1.81,60080,19,1,9,0,4338,4828,750.1351,100.8468931604828,91.5,4.9289517,0.0,0.0,0.0
2022-08-02,26652,101686,5005,202,18754,1.07,147540,16,3,9,0,12028,18723,7025.8506,108.8066342238554,100.0,4.679167,1.02,0.0129870129870129,0.0
2022-08-03,26652,100001,4987,174,17508,0.99,85610,9,0,2,0,11988,17141,7021.7418,116.8912943028768,100.0,4.679167,1.02,0.0119047619047619,0.0
2022-08-04,26652,101960,5616,144,19118,0.75,87850,12,0,6,0,12312,17117,7063.6648,91.06988240704244,100.0,4.67963,1.02,0.0113636363636363,0.0
2022-08-05,26652,81267,5678,166,17137,0.96,129400,19,0,7,0,11375,17190,6886.4072,103.31037018877176,100.0,4.6796293,1.02,0.0,0.0
2022-08-06,26652,97451,6554,144,18680,0.77,46349,6,0,6,1,11894,17337,7046.9083,95.0930059259785,100.0,4.679167,1.02,0.0,0.0
2022-08-07,26652,99260,6387,206,19172,1.07,118366,17,0,10,0,12063,17019,7092.8994,100.96367155769862,100.0,4.6712966,1.02,0.0,0.0
2022-08-08,26652,100344,6912,269,20831,1.29,148000,19,0,20,0,11616,18939,7042.8371,105.43315616299672,100.0,4.6712966,1.01,0.0,0.0
2022-08-09,26652,93320,6551,173,18958,0.91,68690,10,0,14,1,10507,16543,7061.4105,101.12688934502704,100.0,4.6717052,1.01,0.0,0.0
2022-08-10,26652,92050,5556,130,17356,0.74,83150,7,1,9,0,10223,14676,7003.9582,106.18015913708956,100.0,4.671296,1.01,0.0,0.0
2022-08-11,26652,91053,5385,168,17526,0.95,88390,11,1,13,0,9876,15685,7001.8136,96.3611040621523,100.0,4.672573,1.02,0.0,0.0
2022-08-12,26652,90221,5288,131,17353,0.75,160469,18,5,14,0,9792,15603,7020.1775,102.1635622241137,100.0,4.6720676,1.02,0.0,0.0
2022-08-13,26652,90711,5000,142,18505,0.76,84990,11,0,11,0,9657,16840,7045.3503,93.91547751874252,100.0,4.6765985,1.02,0.0,0.0
2022-08-14,26652,91882,5504,166,19778,0.83,126140,14,0,10,0,9273,17515,7049.3811,106.19845448691238,100.0,4.6765985,1.02,0.0,0.0
2022-08-15,26652,92173,5703,183,20123,0.9,161582,18,0,10,0,9268,19127,7026.2599,112.6532813564454,100.0,4.701514,1.02,0.0,0.0
2022-08-16,26652,93719,5318,127,20487,0.61,185560,18,1,14,0,9530,18563,7017.2509,109.8635839654916,100.0,4.6940184,1.02,0.0,0.0
2022-08-17,26652,96748,5676,176,21648,0.81,91470,12,0,14,1,9421,19522,7064.8337,119.78252666842988,100.0,4.7019134,1.02,0.0,0.0
2022-08-18,26652,96070,5859,140,22416,0.62,58090,11,2,16,0,9521,19290,7041.6033,106.58405260994655,100.0,4.7168174,1.02,0.0,0.0
2022-08-19,26652,100841,7907,171,26515,0.64,116241,11,0,11,0,9064,21080,7011.7833,114.54492606481406,100.0,4.6743793,1.02,0.0,0.0
2022-08-20,26652,100200,8404,180,25970,0.69,147730,15,0,6,0,9014,18451,7037.084,116.5162569915852,100.0,4.6743793,1.02,0.0,0.0
2022-08-21,26652,100397,8504,237,25656,0.92,87270,13,2,12,0,8966,18010,7042.2794,112.01736685411842,100.0,4.67438,1.02,0.0,0.0
2022-08-22,26652,101787,7851,184,24180,0.76,144520,17,0,21,0,9372,18266,7027.4798,108.19451943405431,100.0,4.6669483,1.02,0.0,0.0
2022-08-23,26652,104878,8638,208,24706,0.84,121332,14,1,14,2,9680,19710,7491.2258,119.33990369680023,100.0,4.669102,1.02,0.0,0.0
2022-08-24,26652,102058,7830,211,24752,0.85,166658,18,0,11,0,9361,20084,7077.8591,120.04287433720438,100.0,4.673647,1.03,0.0,0.0
2022-08-25,26652,98956,6561,198,23458,0.84,68130,7,1,20,0,9179,19264,7038.4084,118.87665858422577,100.0,4.673647,1.02,0.0,0.0
2022-08-26,26652,95139,6530,132,22626,0.58,88680,11,0,11,0,8626,20042,7031.6583,115.2759840699783,100.0,4.6768036,1.03,0.0,0.0
2022-08-27,26652,94718,6146,230,22339,1.02,115960,14,4,8,0,8846,19828,7036.299,98.25402962317578,100.0,4.676024,1.03,0.0,0.0
2022-08-28,26652,100357,6655,209,23482,0.89,71720,7,4,11,1,9080,19853,7051.7765,117.9521900470479,100.0,4.6766553,1.03,0.0,0.0
2022-08-29,26652,103225,6768,212,24756,0.85,140884,19,1,20,0,9409,20271,7132.1367,112.12995313844878,100.0,4.6772327,1.03,0.0,0.0
2022-08-30,26652,103017,7444,211,24486,0.86,171040,19,0,17,1,9639,19945,7039.169,117.5853666315823,100.0,4.677016,1.03,0.0,0.0
2022-08-31,26652,99005,6426,178,23434,0.75,73510,8,0,5,0,9326,19380,7007.218,111.00865425486695,100.0,4.677016,1.03,0.0,0.0
2022-09-01,26652,99086,6566,154,23451,0.65,141942,17,0,11,2,9441,20424,7041.7409,115.23290497125464,100.0,4.682527,1.02,0.0,0.0
2022-08-02,142461,18462,1025,126,4395,2.86,55830,13,2,10,0,4447,5023,750.9838,107.40035676061363,91.5,4.933392,0.0,0.0,0.0
2022-08-03,142461,17892,977,93,4379,2.12,76380,21,2,6,1,4218,4931,751.8579,121.44756472136902,91.5,4.9249377,0.0,0.0,0.0
2022-08-04,142461,17453,950,117,4197,2.78,45790,16,0,6,0,4300,5141,753.3249,105.45388884665095,91.5,4.9249372,0.0,0.0,0.0
2022-08-05,142461,16518,620,66,3730,1.76,29420,11,0,5,0,4717,5608,743.328,138.20311837979833,91.5,4.9270225,0.0,0.0,0.0
2022-08-06,142461,16573,630,59,3932,1.5,24780,6,0,17,0,5298,6774,751.5676,125.67840354767183,91.5,4.9270225,0.0,0.0,0.0
2022-08-07,142461,18214,723,73,4277,1.7,21660,8,1,19,0,5411,6548,753.657,128.44747324845738,91.5,4.9270225,0.0,0.0,0.0
2022-08-08,142461,19504,977,124,4811,2.57,53400,16,0,18,0,5580,7371,758.7985,111.79632289571964,91.5,4.9289947,0.0,0.0,0.0
2022-08-09,142461,19429,901,95,4680,2.02,49020,15,2,10,0,5666,7576,755.5533,112.8537382838044,91.5,4.9274354,0.0,0.0,0.0
2022-08-10,142461,19132,914,93,4934,1.88,63620,22,1,9,1,5405,7311,751.5827,117.24821506629752,91.5,4.929345,0.0,0.0,0.0
2022-08-11,142461,19382,1004,131,4814,2.72,55850,16,2,14,0,5458,7720,743.6098,119.54876472278082,91.5,4.9294143,0.0,0.0,0.0
2022-08-12,142461,18946,787,68,4313,1.57,4190,2,0,15,0,5570,7335,755.5149,103.89720394736842,91.5,4.9294143,0.0,0.0,0.0
2022-08-13,142461,17868,835,88,4247,2.07,45500,14,1,8,0,5485,7428,750.711,114.93394169425824,91.5,4.9294143,0.0,0.0,0.0
2022-08-14,142461,19119,818,63,4430,1.42,26300,8,0,7,1,5537,7124,753.1338,119.39486084523634,91.5,4.9206424,0.0,0.0,0.0
2022-08-15,142461,18301,812,89,4886,1.82,52470,16,0,15,0,5159,8261,758.9475,101.65324912494292,91.5,4.92461,0.0,0.0,0.0
2022-08-16,142461,18934,951,113,5292,2.13,32170,8,0,10,0,5264,8580,751.3382,123.1854425749817,100.0,4.92461,0.0,0.0,0.0
2022-08-17,142461,19546,1039,129,5381,2.39,44100,17,0,8,0,5100,9069,750.1207,99.72255295583552,100.0,4.90461,0.0,0.0,0.0
2022-08-18,142461,19162,935,117,5287,2.21,37790,10,0,11,0,5291,8650,754.3098,111.877153774061,100.0,4.90461,0.0,0.0,0.0
2022-08-19,142461,18870,970,82,4973,1.64,23940,8,0,16,0,5314,8763,753.8197,104.1718058424314,100.0,4.90461,0.0,0.0,0.0
2022-08-20,142461,17750,953,60,4711,1.27,7550,5,0,12,0,5071,8308,757.9431,109.82782553829166,100.0,4.90461,0.0,0.0,0.0
2022-08-21,142461,20202,1165,121,5180,2.33,36360,9,0,13,0,5461,9340,755.6827,121.99491214978632,100.0,4.9069366,0.0,0.0,0.0
2022-08-22,142461,20629,1053,126,5469,2.3,47840,13,0,12,0,5276,8646,750.419,115.46538135869211,100.0,4.9069366,0.91,0.0,0.0
2022-08-23,142461,19032,1180,156,5310,2.93,62860,18,0,8,0,4939,8237,750.9133,103.82558717093592,100.0,4.9069366,0.89,0.0,0.0
2022-08-24,142461,21475,1236,149,5278,2.82,53490,15,0,19,0,5276,8494,758.7521,114.38749305512684,100.0,4.9091525,0.95,0.0,0.0
2022-08-25,142461,19876,1085,120,5512,2.17,66480,19,0,15,0,4648,8883,751.1919,107.84909377462569,100.0,4.9112654,0.93,0.0,0.0
2022-08-26,142461,17962,1110,111,5281,2.1,69680,14,0,6,0,4754,9021,752.7672,123.83214718352514,100.0,4.9112654,0.0,0.0,0.0
2022-08-27,142461,18120,1165,115,5180,2.22,71950,17,1,11,0,4731,9741,756.8746,112.155426096049,100.0,4.913282,0.0,0.0,0.0
2022-08-28,142461,19232,1137,105,6110,1.71,58050,17,2,15,0,4762,9900,751.5177,133.48652384243263,100.0,4.904191,0.0,0.0,0.0
2022-08-29,142461,18343,1215,103,6371,1.61,72360,15,1,6,0,4428,10967,752.7509,125.23823212360762,100.0,4.8955545,0.0,0.0,0.0
2022-08-30,142461,17518,1275,97,6396,1.51,49670,15,2,2,0,4088,11285,750.4011,104.927773641102,100.0,4.8956537,0.0,0.0,0.0
2022-08-31,142461,17891,1258,124,6425,1.92,85720,22,2,15,0,4306,10563,758.7982,104.92845049687156,100.0,4.896283,0.0,0.0,0.0
2022-09-01,142461,16856,1226,82,6392,1.28,63500,21,5,18,1,4032,11073,753.816,105.12227074235808,100.0,4.9074826,0.0,0.0,0.0
2022-09-02,26652,102287,6322,224,24269,0.92,47420,7,0,12,0,10340,21924,7002.0768,112.55049793618556,100.0,4.6825275,1.02,0.0,0.0
2022-09-03,26652,108690,5477,163,24109,0.67,72810,9,0,18,0,11800,19568,7076.4259,116.80044757131252,100.0,4.6856046,1.03,0.0,0.0
