sku,client_id,date,name,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category
511572637,142461,2022-04-05,"Стекло фары, GNX, для автомобилей Toyota Camry V40 2006-2009, правое, поликарбонат, переднее для Тойота Камри из прозрачного материала",115,5,4,118,3.38,3200,1,0,0,0,6,8,0.7,259.6146788990825
298264234,142461,2022-04-06,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",550,124,10,1001,0.99,4900,2,0,2,0,19,20,2.364,67.09245283018868
498504551,142461,2022-04-06,Переходная рамка для замены Valeo 2 на линзы Hella 3R (адаптив),13,3,2,22,9.09,1750,1,0,0,0,0,0,0.0,101.15384615384616
510662786,142461,2022-04-06,Переходная рамка Mazda CX-5 11-15 для линз Hella 3R (секция ближнего),4,9,2,7,28.57,1000,1,0,0,0,0,0,0.0,95.0
511572187,142461,2022-04-06,"Стекла на фары Toyota Camry V40 2009-2011, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",34,12,0,40,0.0,6000,1,0,0,0,0,0,0.0,156.64705882352942
511572211,142461,2022-04-07,"Стекло фары Mazda 6 GG (2004 - 2008 г.в.), левое, GNX, поликарбонат, для автомобилей Мазда 6",171,6,0,155,0.0,2200,1,0,1,0,0,0,0.0,84.36470588235294
511572469,142461,2022-04-07,"Стекло фары Mazda 6 GG (2004 - 2008 г.в.), правое, GNX, поликарбонат, для автомобилей Мазда 6",171,4,0,166,0.0,2200,1,0,1,0,0,0,0.0,247.88823529411764
511572637,142461,2022-04-07,"Стекло фары, GNX, для автомобилей Toyota Camry V40 2006-2009, правое, поликарбонат, переднее для Тойота Камри из прозрачного материала",119,14,4,113,3.53,3200,1,0,0,0,0,0,0.0,48.898305084745765
480448445,142461,2022-04-08,"Линзы для фар GNX Hella 3R H7, D2S",408,57,14,395,3.54,8400,4,0,4,0,0,0,0.0,95.36764705882354
283791079,142461,2022-04-08,"Переходная рамка Subaru Outback 4 2009-2014 для линз Hella 3R (ближний), GNX, для автомобилей Субару Аутбек",70,2,2,51,3.92,1150,1,0,0,0,0,0,0.0,47.84285714285714
409388809,142461,2022-04-08,"Герметик для фар жесткий бутиловый черный (4 метра), GNX",24,2,0,37,0.0,1000,1,0,1,0,0,0,0.0,97.04166666666669
510661824,142461,2022-04-08,Переходная рамка Mazda 3 BK 03-09 для линз Hella 3R (рама ближнего и дальнего),114,4,2,113,1.76,2000,1,0,0,0,0,0,0.0,110.1140350877193
511572327,142461,2022-04-08,"Стекло фары Toyota Camry V40 2006-2009, левое, GNX, поликарбонат, для автомобилей Тойота Камри",95,4,1,94,1.06,3200,1,0,0,0,0,0,0.0,70.45263157894736
511572637,142461,2022-04-08,"Стекло фары, GNX, для автомобилей Toyota Camry V40 2006-2009, правое, поликарбонат, переднее для Тойота Камри из прозрачного материала",124,16,1,109,0.91,3200,1,0,0,0,0,0,0.0,173.90322580645162
480448445,142461,2022-04-09,"Линзы для фар GNX Hella 3R H7, D2S",403,87,9,413,2.17,4200,2,0,2,0,0,0,0.0,71.24565756823822
511572637,142461,2022-04-09,"Стекло фары, GNX, для автомобилей Toyota Camry V40 2006-2009, правое, поликарбонат, переднее для Тойота Камри из прозрачного материала",119,13,1,132,0.75,6400,2,0,0,0,0,0,0.0,236.9243697478992
510828539,142461,2022-04-09,Светодиодные линзы для фары H4 GNX High Power (комплект),48,10,0,54,0.0,4500,1,0,0,0,0,0,0.0,41.6875
511572327,142461,2022-04-09,"Стекло фары Toyota Camry V40 2006-2009, левое, GNX, поликарбонат, для автомобилей Тойота Камри",88,8,2,90,2.22,3200,1,0,0,0,0,0,0.0,78.43181818181819
480448445,142461,2022-04-10,"Линзы для фар GNX Hella 3R H7, D2S",420,104,3,417,0.71,4200,2,0,0,0,15,16,1.7028,61.66831683168317
511573380,142461,2022-04-10,"Стекло фары Lifan Solano 620 2008-2014, левое, GNX, поликарбонат, для автомобилей Лифан Солано",24,0,2,27,7.4,2600,1,0,0,0,2,2,0.073,55.09090909090909
522647077,142461,2022-04-10,"Стекла на фары BMW 5 F10 2009-2017, комплект (левое, правое), GNX, поликарбонат, для автомобилей БМВ 5-series (F10)",19,4,2,13,15.38,6800,1,0,0,0,0,0,0.0,75.15789473684211
480448445,142461,2022-04-11,"Линзы для фар GNX Hella 3R H7, D2S",522,79,12,501,2.39,2100,1,0,2,0,14,14,1.4628,81.24803149606299
511572010,142461,2022-04-11,"Стекло фары Mazda 6 GH (2007 - 2012), правое, GNX, поликарбонат, для автомобилей Мазда 6",92,13,3,96,3.12,3000,1,0,0,0,0,1,0.155,59.35869565217392
522646990,142461,2022-04-11,"Стекло фары, GNX, для автомобилей Hyundai Creta 2016-2020, правое, поликарбонат, переднее для Хендай Крета из прозрачного материала",17,2,0,18,0.0,4200,1,0,0,0,1,1,0.036,306.875
480448445,142461,2022-04-12,"Линзы для фар GNX Hella 3R H7, D2S",528,108,14,514,2.72,8400,4,0,4,0,8,11,1.139,61.14230769230769
522646899,142461,2022-04-12,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",48,3,0,50,0.0,12800,2,0,0,0,0,0,0.0,1001.4583333333334
472480581,142461,2022-04-12,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, правое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",7,0,0,12,0.0,4000,1,0,0,0,0,0,0.0,143.57142857142858
473103509,142461,2022-04-12,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, левое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",16,0,0,36,0.0,4000,1,0,0,0,0,0,0.0,47.0
497106605,142461,2022-04-12,"Переходная рамка Mazda CX-7 06-12 для линз Hella 3R (секция ближнего), GNX, для автомобилей Мазда СХ-7",13,10,0,17,0.0,1000,1,0,0,0,0,0,0.0,257.53846153846155
511572211,142461,2022-04-12,"Стекло фары Mazda 6 GG (2004 - 2008 г.в.), левое, GNX, поликарбонат, для автомобилей Мазда 6",122,5,0,129,0.0,2200,1,0,2,0,0,0,0.0,49.32786885245902
511572469,142461,2022-04-12,"Стекло фары Mazda 6 GG (2004 - 2008 г.в.), правое, GNX, поликарбонат, для автомобилей Мазда 6",137,8,0,139,0.0,2200,1,0,2,0,0,0,0.0,59.503649635036496
511573380,142461,2022-04-12,"Стекло фары Lifan Solano 620 2008-2014, левое, GNX, поликарбонат, для автомобилей Лифан Солано",28,0,0,26,0.0,2600,1,0,0,0,0,0,0.0,56.17857142857143
511573460,142461,2022-04-12,"Стекло фары Lifan Solano 620 2008-2014, правое, GNX, поликарбонат, для автомобилей Лифан Солано",31,1,0,40,0.0,2600,1,0,0,0,0,0,0.0,40.80645161290322
522646866,142461,2022-04-12,"Стекло фары, GNX, левое, поликарбонат, для автомобилей BMW 5 E60 2003-2010",23,2,2,21,9.52,3500,1,0,0,0,0,0,0.0,64.47826086956522
298264234,142461,2022-04-13,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",462,91,10,574,1.74,14700,6,0,0,0,21,29,2.8749,99.30839002267574
480448445,142461,2022-04-13,"Линзы для фар GNX Hella 3R H7, D2S",592,100,2,500,0.4,4200,2,0,2,0,57,62,6.1532,59.85607476635514
500440706,142461,2022-04-13,Переходная рамка Toyota Camry V40 06-09 для линз Hella 3R (секция ближнего),124,9,1,115,0.86,1700,2,0,0,0,0,0,0.0,70.8225806451613
283791079,142461,2022-04-13,"Переходная рамка Subaru Outback 4 2009-2014 для линз Hella 3R (ближний), GNX, для автомобилей Субару Аутбек",64,3,0,55,0.0,1150,1,0,0,0,0,0,0.0,88.8125
493736362,142461,2022-04-13,"Переходная рамка Mazda 6 GH 2009-2013 для линз Hella 3R (ближний галоген), GNX, для автомобилей Мазда 6",76,2,0,74,0.0,1000,1,0,0,0,0,0,0.0,97.44736842105264
522646899,142461,2022-04-13,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",67,5,0,79,0.0,6400,1,0,0,0,0,0,0.0,1039.641791044776
480448445,142461,2022-04-14,"Линзы для фар GNX Hella 3R H7, D2S",456,92,2,452,0.44,4200,2,0,0,0,24,30,2.923,59.138888888888886
510662776,142461,2022-04-14,Биксеноновые линзы под цоколь Mini H1 G5 2.5 дюйма,70,18,0,83,0.0,1400,1,0,0,0,0,0,0.0,25.77142857142857
511572327,142461,2022-04-14,"Стекло фары Toyota Camry V40 2006-2009, левое, GNX, поликарбонат, для автомобилей Тойота Камри",105,2,2,104,1.92,3200,1,0,0,0,3,5,0.504,85.53921568627452
511572637,142461,2022-04-14,"Стекло фары, GNX, для автомобилей Toyota Camry V40 2006-2009, правое, поликарбонат, переднее для Тойота Камри из прозрачного материала",161,8,2,145,1.37,3200,1,0,0,0,5,5,0.291,155.60256410256412
409388809,142461,2022-04-15,"Герметик для фар жесткий бутиловый черный (4 метра), GNX",24,0,0,32,0.0,1000,1,0,0,0,0,0,0.0,79.16666666666667
511572211,142461,2022-04-15,"Стекло фары Mazda 6 GG (2004 - 2008 г.в.), левое, GNX, поликарбонат, для автомобилей Мазда 6",122,8,3,125,2.4,2200,1,0,0,0,0,0,0.0,88.37704918032787
511572469,142461,2022-04-15,"Стекло фары Mazda 6 GG (2004 - 2008 г.в.), правое, GNX, поликарбонат, для автомобилей Мазда 6",133,3,4,133,3.0,2200,1,0,0,0,0,0,0.0,272.61654135338347
511573380,142461,2022-04-15,"Стекло фары Lifan Solano 620 2008-2014, левое, GNX, поликарбонат, для автомобилей Лифан Солано",45,6,4,43,9.3,2600,1,0,1,0,0,0,0.0,40.73333333333333
534953578,142461,2022-04-15,Светодиодные линзы для фары H4 GNX Compact Series (комплект),83,19,2,79,2.53,3800,1,0,0,0,0,0,0.0,42.87951807228916
298264234,142461,2022-04-16,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",370,95,9,400,2.25,14456,6,0,0,0,32,37,4.3196,74.2189349112426
510675776,142461,2022-04-16,Биксеноновый модуль Mini H1 3.0 дюйма metal,14,4,0,15,0.0,3200,2,0,0,0,0,0,0.0,34.42857142857143
511572187,142461,2022-04-16,"Стекла на фары Toyota Camry V40 2009-2011, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",34,5,2,43,4.65,6000,1,0,0,0,0,0,0.0,181.8823529411765
298264234,142461,2022-04-17,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",367,94,5,398,1.25,9800,4,0,0,0,41,50,5.0292,86.16923076923077
510675776,142461,2022-04-17,Биксеноновый модуль Mini H1 3.0 дюйма metal,121,29,2,110,1.81,3200,2,0,0,0,0,0,0.0,57.20661157024794
503850382,142461,2022-04-17,Переходная рамка Ford Focus 2 08-10 для линз Hella 3R (неадаптив),13,0,2,15,13.33,1000,1,0,0,0,0,0,0.0,170.0
510665968,142461,2022-04-17,Переходная рамка Hyundai Santa Fe 2 06-12 для линз Hella 3R (ближний),41,2,2,43,4.65,1150,1,0,0,0,0,0,0.0,63.48780487804878
520216085,142461,2022-04-17,Переходная рамка BMW 5er E39 96-00 для линз Hella 3R (ближний),54,1,1,53,1.88,1000,1,0,0,0,0,0,0.0,73.55555555555556
534953578,142461,2022-04-17,Светодиодные линзы для фары H4 GNX Compact Series (комплект),101,26,2,102,1.96,3610,1,0,0,0,0,0,0.0,36.34653465346535
298264234,142461,2022-04-18,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",377,103,8,400,2.0,9800,4,0,0,0,40,45,5.2037,163.6320474777448
480448445,142461,2022-04-18,"Линзы для фар GNX Hella 3R H7, D2S",456,93,8,458,1.74,6300,3,0,4,0,53,56,5.538,80.86069651741293
505113024,142461,2022-04-18,Переходная рамка Kia Ceed JD 12-18 для линз Hella 3R (секция ближнего),62,1,2,62,3.22,1400,1,0,0,0,0,0,0.0,70.88709677419355
511572010,142461,2022-04-18,"Стекло фары Mazda 6 GH (2007 - 2012), правое, GNX, поликарбонат, для автомобилей Мазда 6",81,20,0,96,0.0,2850,1,0,0,0,2,2,0.191,97.58227848101266
522646899,142461,2022-04-18,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",52,5,4,60,6.66,6400,1,0,0,0,0,0,0.0,68.34615384615384
480448445,142461,2022-04-19,"Линзы для фар GNX Hella 3R H7, D2S",484,69,3,420,0.71,4200,2,0,2,0,52,59,6.224,63.48842592592592
556508599,142461,2022-04-19,Биксеноновая линза GNX Hella 3R Crystal Vision (2шт),39,21,3,48,6.25,9555,2,0,0,0,0,0,0.0,40.74358974358975
510662749,142461,2022-04-19,Переходная рамка Mercedes E-Class W211 2002-2006 для линз Hella 3R (ближний),21,2,2,24,8.33,3450,1,0,0,0,0,0,0.0,91.04761904761904
511572502,142461,2022-04-19,"Стекло фары Mercedes E-Class W211 2002-2009, правое, GNX, поликарбонат, для автомобилей Мерседес-Бенц Е-Класс",15,5,2,16,12.5,3000,1,0,0,0,0,0,0.0,45.8
511572873,142461,2022-04-19,"Стекло фары Mercedes E-Class W211 2002-2009, левое, GNX, поликарбонат, для автомобилей Мерседес-Бенц Е-Класс E-Class (W211)",13,3,4,12,33.33,3000,1,0,0,0,0,0,0.0,87.53846153846153
522647043,142461,2022-04-19,Стекло фары Volkswagen Touareg (2010 - 2014 г.в.) (правое),2,8,1,4,25.0,10000,1,0,0,0,0,0,0.0,137.5
260919692,142461,2022-04-20,Ксеноновая лампа D3S OSRAM 66340 Original Xenarc,2,6,0,4,0.0,9210,2,2,0,0,0,0,0.0,581.5
480448445,142461,2022-04-20,"Линзы для фар GNX Hella 3R H7, D2S",457,99,5,411,1.21,4200,2,0,4,0,41,44,5.195,60.94711538461539
260957663,142461,2022-04-20,Ксеноновая лампа D1S OSRAM 66140CLC Xenarc Classic,12,21,5,16,31.25,3450,1,0,0,0,0,0,0.0,71.5
510661824,142461,2022-04-20,Переходная рамка Mazda 3 BK 03-09 для линз Hella 3R (рама ближнего и дальнего),122,17,10,106,9.43,2000,1,0,1,0,0,0,0.0,64.09836065573771
556497014,142461,2022-04-20,Бигалогенная линза GNX Hella 3R H7 (2шт),57,39,5,60,8.33,4200,1,0,0,0,0,0,0.0,61.36842105263158
510662756,142461,2022-04-21,Светодиодные линзы Aozoom A3+ Global (комплект),37,7,2,47,4.25,10500,1,0,0,0,0,0,0.0,21.18918918918919
511572473,142461,2022-04-21,"Стекло фары Mazda CX-7 2006-2012, левое, GNX, поликарбонат, для автомобилей Мазда СХ-7",16,14,2,16,12.5,4365,1,0,0,0,0,0,0.0,206.375
